dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	class
0.0083581	0.10795	0.0471	0.11249	0.057682	0.23345	0.27948	0.29693	0.15145	0.0136	0.012977	0.068206	0.0050378	0.0083501	0.0065017	0.0013592	0.0015598	0.29693	0.15767	0.080085	-0.077582	0.026934	0.20454	0.34338	0.56442	0.85457	0.91377	0.41406	0.14326	0.4525	0.45659	0.48807	0.053733	0.011923	0.057502	0.029059	0.11822	0.14097	0.14912	0.07606	0.0036793	0.0025255	0.029744	0.0017286	0.0039287	0.0014471	0.00042152	0.00078255	0.2259	0.26191	0.20017	0.23328	0.01196	0.02199	0.11646	0.13412	0.12773	0.13261	0.13803	0.13804	-0.015834	0.023935	0.12999	-0.13662	0.12058	-0.1098	-0.13194	0.1393	0.49303	0.18825	0.39375	0.33898	0.19962	-0.0050613	0.13366	0.081297	1.6835	731.5
0.010628	0.080142	0.086257	0.075541	0.057307	0.16505	0.24319	0.28437	0.31179	0.30032	0.24561	0.11807	0.0076884	0.0085602	0.0076742	0.0020903	0.0025276	0.31179	0.23336	0.13242	-0.10094	0.038008	0.28263	0.41402	0.59823	0.82389	0.95458	0.28906	0.071087	0.73247	0.78192	0.50778	0.030996	0.034739	0.024412	0.0047564	0.085415	0.12579	0.14366	0.16125	0.15765	0.13722	0.062295	0.0016775	0.003813	0.004088	0.00028481	0.0012866	0.25441	0.27817	0.23545	0.26235	0.11724	-0.13487	-0.10307	-0.12889	0.092148	0.10277	0.13064	0.10298	0.086569	0.026867	0.034885	0.14079	0.13403	0.071306	0.095748	0.12149	0.27076	-0.020213	0.17266	0.12993	0.0423	-0.04332	0.020173	-0.013887	1.8966	766.5
0.0060185	0.060909	0.073141	0.075602	0.04116	0.060153	0.072595	0.14037	0.23574	0.12414	0.070818	0.003093	0.004575	0.0047006	0.0031363	0.0016504	0.0010058	0.23574	0.089087	0.042401	-0.046686	0.021662	0.12071	0.22084	0.39311	0.62472	0.60634	0.36719	0.1363	0.33716	0.41621	0.4899	0.012986	0.033894	0.021788	0.011402	0.0123	0.025682	0.070565	0.1189	0.062388	0.035473	0.00050998	0.00065477	0.00082404	0.00032133	0.00048512	0.00030299	0.28228	0.27098	0.26582	0.27379	0.039299	-0.066426	0.089522	-0.022558	-0.14135	-0.052017	0.13681	0.13267	0.13712	0.14134	0.089418	-0.099383	-0.14128	0.1315	-0.056084	-0.082527	0.3139	0.23045	0.32527	0.28838	0.037888	0.011461	0.048658	0.030652	1.6773	870.5
0.0073507	0.083597	0.1208	0.14728	0.035996	0.11953	0.090107	0.1309	0.21319	0.010235	0.012527	0.018199	0.0074739	0.0046115	0.0034294	0.0031023	0.0011458	0.21319	0.065565	0.026128	-0.039438	0.019908	0.090349	0.1709	0.31359	0.50629	0.46956	0.53906	0.071289	0.26314	0.28994	0.28807	0.035425	0.053525	0.054617	0.015981	0.04191	0.040698	0.063639	0.10252	0.0038972	0.0038449	0.0088671	0.0013608	0.0016714	0.00063967	0.0010301	0.00013299	0.26309	0.23939	0.22707	0.24415	0.11348	0.023665	-0.023352	-0.12308	-0.12069	-0.090049	0.13471	0.10171	0.11757	0.059651	-0.011263	-0.1256	0.034125	0.041262	0.0023836	0.032158	0.32485	0.26103	0.39711	0.32667	0.057017	0.034782	0.11334	0.065506	1.4986	801
0.015594	0.064989	0.097481	0.16816	0.22261	0.18009	0.15614	0.15738	0.15792	0.16935	0.16672	0.133	0.016486	0.011943	0.01133	0.0022775	0.0031297	0.22261	0.15682	0.12714	-0.029682	0.044365	0.18416	0.25373	0.34569	0.45371	0.52833	0.46094	0.16682	0.32085	0.28082	0.5178	0.032926	0.036634	0.10265	0.12451	0.11334	0.1117	0.0895	0.10009	0.11602	0.094387	0.067461	0.0047879	0.0063704	0.0036365	0.0007233	0.0010306	0.26041	0.30595	0.30468	0.29606	0.062565	0.12956	-0.12631	-0.10165	-0.13624	-0.13999	-0.12128	-0.13962	-0.13756	0.016359	0.12574	-0.056944	0.070004	0.096605	0.0011256	-0.14057	0.11807	-0.097675	-0.071349	-0.021042	0.0038364	-0.042713	-0.046976	-0.041834	1.8893	627
0.010616	0.064487	0.16879	0.13293	0.097935	0.22493	0.29071	0.22803	0.10683	0.13334	0.11402	0.15072	0.0062336	0.018632	0.021997	0.0031993	0.002121	0.29071	0.20342	0.10624	-0.097176	0.036551	0.2483	0.3694	0.54172	0.75482	0.87081	0.23438	0.18316	0.56133	0.66362	0.68495	0.019739	0.076422	0.067406	0.049067	0.11888	0.14895	0.11764	0.053593	0.066794	0.057214	0.0755	0.0031409	0.0037135	0.0039506	0.00098575	0.00038101	0.26026	0.26381	0.23704	0.25797	0.0097973	0.021609	0.12609	0.14104	0.079353	0.11373	0.10574	0.13937	0.1413	0.1391	0.14128	0.13392	-0.14077	0.098441	0.072449	-0.14021	0.33363	0.090643	0.30082	0.23063	0.060313	-0.026731	0.062179	0.016249	1.8824	836
0.013228	0.13208	0.22254	0.18382	0.10487	0.18005	0.17358	0.16164	0.14444	0.20133	0.13586	0.075883	0.012015	0.013335	0.005077	0.0056136	0.0032362	0.22254	0.14313	0.032733	-0.11039	0.040114	0.17149	0.2459	0.34812	0.47162	0.54856	0.59375	0.15373	0.2352	0.28263	0.3344	0.070636	0.086272	0.10383	0.071006	0.090291	0.095843	0.066788	0.079823	0.10137	0.059006	0.025754	0.0036955	0.0029275	0.0015677	0.0019343	0.00042147	0.2787	0.28836	0.21404	0.26666	-0.13517	0.068191	-0.13129	-0.14045	-0.14142	-0.14066	-0.11758	0.03661	0.13477	-0.017601	0.12348	0.045386	-0.097388	-0.014768	-0.12908	-0.058117	0.025295	-0.016698	0.070538	0.038652	-0.032679	-0.042218	-0.013535	-0.031936	1.9927	570
0.016204	0.23186	0.31033	0.26363	0.2288	0.24594	0.28966	0.18471	0.251	0.31301	0.14408	0.17225	0.013849	0.014724	0.013462	0.0065763	0.0019208	0.31301	0.092937	0.012231	-0.080705	0.056079	0.10415	0.13076	0.16282	0.1977	0.22422	0.75781	0.051041	0.23111	0.41163	0.50262	0.089238	0.10938	0.07005	0.017724	0.05661	0.09624	0.066108	0.12309	0.09074	0.032822	0.090184	0.0047707	0.0034467	0.0036673	0.0025205	0.00096903	0.24315	0.22101	0.17896	0.22101	0.006922	0.10996	0.12018	0.023931	-0.048152	-0.13914	-0.1411	0.05565	-0.12867	-0.030768	-0.069179	0.029373	0.069599	0.12787	0.036224	0.080785	0.058965	0.055254	0.16191	0.1012	-0.018398	-0.0277	0.0013583	-0.014572	1.8885	662
0.0063036	0.064921	0.054806	0.083984	0.12197	0.066602	0.04805	0.21722	0.17144	0.048214	0.015958	0.02404	0.0049336	0.0087076	0.0073473	0.002936	0.001832	0.21722	0.06573	0.034823	-0.030907	0.023348	0.087739	0.15584	0.26996	0.42242	0.4254	0.33594	0.11664	0.29789	0.30554	0.33617	0.024045	0.016527	0.010432	0.015663	0.0063722	0.029829	0.10909	0.089989	0.024257	0.0078819	0.00865	0.0010769	0.0004709	0.00091709	0.00045761	0.00093266	0.26564	0.26375	0.25775	0.26267	0.074211	0.12295	-0.12746	-0.14119	0.034924	-0.049406	0.138	0.086667	0.13576	0.034018	-0.14138	0.091297	-0.068335	0.11776	-0.048966	0.12132	0.2754	0.17559	0.24565	0.23175	0.034937	-0.0088281	0.022832	0.015137	1.7267	748.5
0.011137	0.19684	0.12304	0.098554	0.18059	0.13646	0.11073	0.16918	0.16814	0.17008	0.12255	0.17299	0.011922	0.010418	0.01052	0.0039145	0.0018332	0.19684	0.0656	0.019456	-0.046144	0.035336	0.080615	0.12155	0.18054	0.25407	0.29174	0.66406	0.15122	0.45237	0.38891	0.73073	0.089239	0.024685	0.038464	0.076349	0.023017	0.031851	0.085719	0.088959	0.051912	0.034608	0.088096	0.0053043	0.0031246	0.0011604	0.0012855	0.00069125	0.23542	0.23245	0.24708	0.23925	0.13874	0.10524	0.099292	0.13915	-0.030718	0.031381	0.12706	0.078292	-0.036127	-0.10683	0.04572	-0.12685	0.13931	-0.033734	-0.1166	0.11028	0.0039865	0.017691	0.17376	0.068127	-0.042007	-0.046407	0.0070186	-0.028533	1.8794	557
0.0075689	0.082411	0.10503	0.16746	0.06136	0.083089	0.071289	0.081994	0.099351	0.037219	0.018347	0.022874	0.007996	0.0096952	0.0097334	0.0032654	0.0021337	0.16746	0.076242	0.048587	-0.027655	0.020659	0.10429	0.1944	0.35201	0.56451	0.53436	0.45312	0.099165	0.28307	0.30276	0.4105	0.033801	0.059517	0.098421	0.031547	0.045634	0.040143	0.042029	0.053047	0.0027401	0.0040803	0.012714	0.00060581	0.0055482	0.0011665	0.0016732	0.00070447	0.22443	0.26145	0.26519	0.25178	-0.067836	-0.13651	-0.12955	0.10971	0.042132	0.016899	0.11319	-0.13747	-0.13986	0.12934	-0.035433	-0.036084	-0.12517	-0.12563	0.1136	-0.13414	0.3294	0.22109	0.28497	0.27672	0.081327	0.014834	0.039462	0.04134	1.5959	662
0.0074855	0.05957	0.10254	0.069913	0.083427	0.080848	0.19107	0.22325	0.21209	0.156	0.041634	0.027093	0.011384	0.0099231	0.011749	0.0032144	0.0012205	0.22325	0.14737	0.06852	-0.078851	0.029533	0.1877	0.30384	0.48266	0.7139	0.78716	0.28906	0.046446	0.55432	0.70229	0.45334	0.030112	0.023923	0.028367	0.025143	0.043214	0.09585	0.11405	0.10623	0.078169	0.022593	0.016674	0.0028078	0.0021257	0.0037207	0.0010859	0.00059955	0.27826	0.31002	0.27384	0.28988	0.12995	0.0023483	0.14026	-0.02117	0.061122	0.13944	0.11721	0.14141	0.14089	0.026593	-0.040356	0.090014	-0.11204	0.01153	0.12389	0.095863	0.15457	0.073143	0.18313	0.13507	-0.014138	-0.035127	-0.0024794	-0.020678	1.8197	522.5
0.0068779	0.12149	0.13537	0.16742	0.1008	0.07832	0.085116	0.20323	0.17522	0.19087	0.035987	0.011822	0.0065559	0.0076982	0.0067643	0.0042373	0.0013897	0.20323	0.14912	0.073447	-0.075675	0.026619	0.19391	0.32705	0.53992	0.81984	0.87279	0.26562	0.15998	0.55779	0.41714	0.40861	0.028956	0.058873	0.084397	0.046024	0.039959	0.044347	0.10187	0.087775	0.095961	0.011654	0.00060005	0.0048468	0.0032073	0.0024759	0.0018636	0.0005545	0.24869	0.28439	0.2595	0.2667	0.030461	0.082318	0.13335	-0.022827	0.11869	0.094693	0.1404	0.14122	0.13664	0.1394	0.068302	-0.13052	0.067271	0.13975	0.0010249	0.14125	0.22661	0.10523	0.25622	0.19082	0.010373	-0.034059	0.020192	-0.0077532	1.8479	487.5
0.016367	0.17814	0.19434	0.22044	0.24428	0.20582	0.25017	0.23294	0.35881	0.13575	0.17203	0.014592	0.012944	0.023297	0.019028	0.0041215	0.0020348	0.35881	0.15584	0.037834	-0.118	0.044688	0.18274	0.25105	0.34109	0.44664	0.51998	0.73438	0.12048	0.34219	0.46225	0.59791	0.083663	0.078748	0.093898	0.10473	0.11832	0.12902	0.13384	0.18802	0.089589	0.044872	0.0058625	0.0064874	0.0079768	0.000792	0.0013679	0.00047352	0.31512	0.29497	0.22381	0.28617	0.10129	0.025546	0.12798	-0.067479	-0.10519	-0.13756	0.0048749	0.088495	-0.083393	-0.053019	0.012323	0.14063	0.10303	-0.010055	-0.14142	-0.0715	0.025848	-0.018295	0.074761	0.044849	-0.053528	-0.058642	-0.04343	-0.050207	2.0041	661.5
0.014425	0.12437	0.26361	0.18291	0.23194	0.25124	0.27063	0.21714	0.1899	0.13922	0.10634	0.11655	0.014673	0.0055709	0.010689	0.0013147	0.0014413	0.27063	0.23321	0.13327	-0.099946	0.047721	0.26991	0.36128	0.47867	0.61358	0.71161	0.39062	0.23098	0.82075	0.87598	0.91136	0.056458	0.11964	0.11409	0.1181	0.13228	0.14508	0.11588	0.095179	0.069733	0.053305	0.08073	0.0076608	0.00019627	0.0011939	0.00063856	0.00058374	0.20338	0.27265	0.26876	0.25621	0.14118	0.047744	-0.089445	0.12107	0.083349	0.065008	0.069481	0.14058	0.1414	0.14039	-0.099973	-0.087283	0.13738	-0.049237	0.13918	0.010092	0.26367	0.0135	0.18105	0.14394	0.065485	-0.045744	-0.0022332	-0.014763	2.0036	627
0.019815	0.15457	0.16255	0.16252	0.15519	0.3072	0.43125	0.42622	0.36282	0.29736	0.21197	0.054013	0.020891	0.0093547	0.0058089	0.0030902	0.0015577	0.43125	0.30825	0.20983	-0.098422	0.062692	0.33784	0.40579	0.48397	0.56536	0.62522	0.1875	0.23562	0.64239	0.80256	0.95797	0.060837	0.064116	0.051431	0.083257	0.16812	0.24505	0.24579	0.21512	0.15506	0.11017	0.02264	0.0096008	0.0012433	0.0026084	0.00022512	0.00063436	0.12812	0.33571	0.23228	0.26146	-0.094236	-0.032155	-0.11587	-0.064443	0.04538	0.013447	0.0021531	-0.017408	-0.016141	-0.034632	0.074147	0.1414	0.09616	-0.09282	-0.10662	-0.1339	0.025824	0.095353	0.020106	0.18359	-0.043873	-0.038012	-0.046239	0.0049753	1.8446	1846
0.0089153	0.069556	0.13455	0.099333	0.20121	0.12367	0.12881	0.15935	0.17021	0.097425	0.044182	0.038209	0.0089147	0.010509	0.010933	0.0027676	0.001692	0.20121	0.055958	0.0094466	-0.046511	0.026647	0.07275	0.12265	0.2024	0.30726	0.32723	0.60156	0.10758	0.28576	0.40397	0.52411	0.051373	0.05561	0.049994	0.018057	0.057234	0.053929	0.066249	0.092984	0.026287	0.013846	0.0060472	0.0018748	0.0029592	0.0037156	0.0010399	0.00021781	0.27388	0.25126	0.24875	0.25931	-0.14009	-0.06806	0.0013061	0.13681	0.0099589	-0.12056	-0.1038	0.047018	-0.141	0.053189	0.089583	-0.012911	-0.071495	0.10832	-0.012829	0.0034356	0.15209	0.12359	0.26763	0.17974	-0.01039	-0.023991	0.042065	-0.00070609	1.9372	461.5
0.0071486	0.12007	0.077826	0.092159	0.20577	0.073568	0.12102	0.12785	0.23495	0.07325	0.031562	0.013011	0.0074521	0.0083431	0.0081306	0.0024898	0.0018223	0.23495	0.051388	0.018838	-0.03255	0.022335	0.069204	0.12509	0.22022	0.34781	0.34285	0.75781	0.077291	0.2009	0.28496	0.37038	0.039672	0.007564	0.039527	0.094747	0.030827	0.036551	0.031204	0.048721	0.025248	0.010433	0.0065515	0.0017578	0.0042065	0.0035471	0.001209	0.00045302	0.22392	0.24198	0.24068	0.23598	0.10088	-0.13783	0.0011932	0.10502	0.006412	-0.053981	-0.015489	0.037558	-0.058879	-0.034272	0.077034	-0.10116	-0.01508	-0.13596	0.13923	-0.10867	0.25119	0.24825	0.35791	0.28661	0.034374	0.020538	0.087883	0.046911	1.7119	540
0.0076345	0.086	0.088784	0.11495	0.046124	0.093184	0.086667	0.14656	0.23175	0.2356	0.075985	0.13997	0.0079107	0.0089328	0.019006	0.025545	0.027581	0.2356	0.13799	0.071204	-0.066785	0.025879	0.18045	0.30775	0.51337	0.78481	0.82642	0.32812	0.18332	0.50475	0.59781	0.6612	0.027803	0.040795	0.046968	0.012783	0.025158	0.044556	0.073478	0.11927	0.1194	0.038131	0.074112	0.0031547	0.0030401	0.010382	0.012809	0.013844	0.26211	0.25845	0.23703	0.25444	-0.12956	0.13346	0.13787	0.097571	0.14071	0.10976	0.14024	0.10856	0.12675	0.139	0.077527	0.13111	0.037404	0.047126	0.14002	0.13869	0.27383	0.15079	0.25649	0.22481	0.031519	-0.0083236	0.033275	0.015055	1.8941	592
0.0070978	0.043438	0.089403	0.065931	0.11683	0.08512	0.090561	0.22745	0.17345	0.032178	0.09458	0.046061	0.01264	0.0095024	0.015722	0.0042432	0.0018945	0.22745	0.086095	0.043725	-0.04237	0.027355	0.11135	0.18579	0.30364	0.45798	0.49246	0.41406	0.11426	0.35869	0.34013	0.45378	0.0069653	0.04088	0.015535	0.024485	0.014105	0.027992	0.11409	0.0884	0.0096491	0.047447	0.023365	0.0029516	0.00082664	0.001921	0.00097001	0.0004972	0.29973	0.29465	0.2889	0.29493	-0.035646	0.14098	-0.079281	-0.13466	-0.13748	0.039451	0.13951	0.11995	0.095973	0.13941	0.12565	0.027176	-0.053566	-0.039415	0.12449	0.13103	0.15879	0.094207	0.14833	0.13349	-0.017803	-0.030999	-0.018824	-0.023315	1.9628	557
0.0067125	0.045008	0.081091	0.15772	0.061679	0.085315	0.087399	0.12842	0.1887	0.069641	0.075384	0.035625	0.026562	0.014111	0.025165	0.037556	0.040088	0.1887	0.068085	0.036802	-0.031283	0.027103	0.088218	0.14773	0.24227	0.36626	0.39252	0.55469	0.15375	0.27844	0.33958	0.50357	0.021087	0.023607	0.042938	0.030407	0.016961	0.021615	0.065425	0.094659	0.010358	0.015621	0.011992	0.004464	0.0019533	0.0028139	0.0047962	0.0055176	0.25998	0.28781	0.26991	0.27312	0.1177	0.079783	-0.095994	-0.064908	0.14095	-0.081216	0.12039	0.1395	0.12898	0.080668	-0.036263	0.062895	0.026241	0.14109	0.14062	0.14142	0.24964	0.18166	0.21511	0.21419	0.031797	0.00086636	0.012693	0.013844	1.8066	487.5
0.0084985	0.055198	0.10847	0.10916	0.11887	0.031964	0.085449	0.22391	0.19474	0.16201	0.13012	0.16401	0.0084411	0.0084457	0.0095966	0.0046785	0.0013898	0.22391	0.12478	0.061205	-0.063572	0.033811	0.15469	0.23736	0.35844	0.51089	0.58221	0.39844	0.078492	0.54675	0.62424	0.64536	0.0077541	0.031037	0.023271	0.024536	0.0071018	0.042481	0.10236	0.092376	0.082424	0.061209	0.082198	0.0016421	0.0042671	0.00021279	0.00055938	0.00052326	0.25521	0.26943	0.26902	0.26596	0.06937	0.14089	0.050526	0.08945	-0.099092	0.086085	0.13955	0.13576	0.12209	0.10907	0.10797	-0.042721	0.13053	-0.12759	0.14132	0.14117	0.28234	0.13214	0.27335	0.22519	0.043333	-0.012205	0.032371	0.01561	1.9231	522.5
0.01175	0.088921	0.079314	0.20921	0.1231	0.18854	0.15977	0.10286	0.11044	0.15235	0.086942	0.19284	0.0061819	0.010115	0.011017	0.0050019	0.001875	0.20921	0.10543	0.081414	-0.024019	0.035775	0.12925	0.19393	0.2867	0.40201	0.46245	0.74219	0.19625	0.27864	0.29134	0.25756	0.027635	0.036224	0.083833	0.080743	0.093999	0.073396	0.041303	0.069246	0.049526	0.033029	0.096312	0.0040493	0.0011548	0.0020542	0.00043764	0.00024364	0.2672	0.30039	0.2847	0.28663	-0.043381	0.068442	-0.13934	-0.09526	-0.13574	-0.084612	0.019616	-0.05055	-0.065582	0.030687	0.11447	-0.13827	0.093279	0.14137	0.14051	-0.10844	0.13899	0.001211	0.020078	0.050663	-0.0038252	-0.046444	-0.041	-0.036247	1.9307	627
0.0067714	0.052325	0.085257	0.051787	0.10576	0.11218	0.18265	0.15294	0.18094	0.10586	0.039057	0.058643	0.0062191	0.010986	0.010727	0.0020331	0.001335	0.18265	0.12618	0.054761	-0.07142	0.026581	0.16413	0.27697	0.45749	0.69491	0.73939	0.46094	0.17584	0.4014	0.31407	0.35311	0.014861	0.028046	0.0076149	0.054435	0.061769	0.091536	0.07665	0.092357	0.05457	0.02631	0.025513	0.0008374	0.0027721	0.0026699	0.00094427	0.00074644	0.27084	0.28386	0.2617	0.27385	0.07462	0.09539	0.1414	0.10839	0.03982	0.14068	0.14068	0.11816	0.10668	-0.10197	0.063719	-0.070763	0.0047902	-0.13829	-0.024215	-0.10842	0.15789	0.048708	0.17106	0.12308	-0.0021061	-0.034571	-0.00017091	-0.0166	1.9307	627
0.012205	0.19123	0.082969	0.025601	0.02456	0.44488	0.25133	0.63841	0.053857	0.017362	0.01476	0.025566	0.016503	0.023306	0.023739	0.011107	0.0048867	0.63841	0.20509	0.10239	-0.10271	0.038724	0.24747	0.35985	0.5163	0.70704	0.82053	0.39062	0.053366	0.27716	0.31763	0.34072	0.046868	0.041609	0.0049246	0.011403	0.22357	0.12624	0.31997	0.02704	0.0050272	0.0026373	0.0039818	0.011349	0.011377	0.0051814	0.0045883	0.0023	0.13084	0.27502	0.1291	0.19614	-0.028283	0.13982	0.053517	-0.011312	0.13721	0.1378	0.14058	0.1384	0.13984	-0.049439	-0.12843	-0.10984	0.0096303	-0.13196	-0.013331	0.11214	0.31058	0.32667	0.2595	0.45558	0.062898	0.052998	0.018374	0.18906	1.4108	1010
0.0052856	0.037494	0.097282	0.066425	0.061128	0.017361	0.16585	0.16099	0.099595	0.028724	0.034326	0.024757	0.011338	0.01355	0.013779	0.0018221	0.0016215	0.16585	0.070415	0.038272	-0.032143	0.016825	0.10034	0.20281	0.39503	0.65443	0.54879	0.47656	0.068357	0.26859	0.31634	0.30897	0.0015928	0.035756	0.027951	0.0091308	0.0060869	0.086788	0.080836	0.050302	0.014423	0.019969	0.016725	0.0019612	0.0020412	0.0061109	0.00091774	0.00039105	0.2438	0.23822	0.23319	0.23887	-0.12747	0.13793	-0.11381	-0.11741	0.099654	0.089939	0.13825	0.13097	0.13825	-0.13552	-0.13978	-0.070675	-0.13561	-0.024328	-0.13589	-0.090952	0.47306	0.41808	0.5136	0.46516	0.15724	0.13735	0.19508	0.15994	1.3729	487.5
0.011204	0.21798	0.092943	0.059781	0.12472	0.086094	0.12116	0.12217	0.15288	0.12144	0.15864	0.10954	0.0093352	0.015766	0.0077147	0.015156	0.015336	0.21798	0.090726	0.030337	-0.060389	0.028166	0.11666	0.19241	0.31107	0.46577	0.50592	0.63281	0.13525	0.31402	0.50057	0.67974	0.14155	0.036606	0.020497	0.064125	0.05418	0.046178	0.047962	0.08547	0.072791	0.065941	0.039495	0.0018512	0.0042428	0.0018581	0.0021712	0.0017915	0.26721	0.2877	0.28562	0.28105	-0.10178	0.084917	-0.073873	0.035256	-0.12329	-0.089749	-0.10306	0.026686	-0.024483	-0.13404	0.029336	0.12638	0.048302	0.054403	0.040538	0.14136	-0.038751	-0.015455	0.10666	0.020283	-0.04768	-0.045775	-0.025413	-0.041175	2.0628	661.5
0.010128	0.067277	0.13111	0.14133	0.063823	0.11101	0.086518	0.21102	0.26201	0.13313	0.024468	0.036836	0.0065973	0.0056833	0.0063892	0.0016681	0.00080167	0.26201	0.1362	0.082071	-0.05413	0.031395	0.17137	0.27078	0.42044	0.61176	0.68593	0.32031	0.14844	0.4169	0.47196	0.50383	0.017431	0.07063	0.070567	0.037351	0.059377	0.061428	0.11308	0.13345	0.067661	0.013129	0.01847	0.00067582	0.0028476	0.0026621	0.0010281	0.00039945	0.24853	0.28218	0.29121	0.2766	0.080743	0.064863	-0.089845	-0.0084743	0.067221	-0.1007	0.06531	0.12069	0.12336	0.064069	0.14003	0.084347	0.14098	-0.11694	-0.017659	-0.05441	0.31248	0.14044	0.24118	0.22589	0.055176	-0.022382	0.0075149	0.0058761	1.837	662
0.017483	0.27003	0.39171	0.095051	0.14295	0.41956	0.5203	0.35797	0.27385	0.25027	0.1281	0.21844	0.023547	0.017135	0.021992	0.0071599	0.0082318	0.5203	0.29902	0.19755	-0.10147	0.055	0.3364	0.42561	0.53396	0.65268	0.7429	0.54688	0.040015	0.15992	0.15224	0.23056	0.027698	0.069466	0.053152	0.065249	0.21619	0.28577	0.19139	0.14122	0.11671	0.080459	0.11898	0.003142	0.0041716	0.00047164	0.0021662	0.0016697	0.13327	0.28171	0.19778	0.22759	0.078281	0.033279	-0.0072966	-0.12076	-0.007851	0.0010223	0.06764	0.10629	-0.046385	-0.05145	0.049758	-0.13779	0.14031	0.12043	0.13112	0.057894	0.076978	0.062198	0.0053884	0.14644	-0.032526	-0.028329	-0.042356	0.0024102	1.8434	731.5
0.015269	0.18168	0.369	0.071783	0.26509	0.27844	0.33516	0.2326	0.19541	0.22213	0.090572	0.13726	0.025416	0.018108	0.018413	0.0083721	0.0049445	0.369	0.24486	0.13524	-0.10962	0.062949	0.26815	0.32155	0.3829	0.44665	0.49342	0.4375	0.069602	0.15645	0.15224	0.3641	0.081247	0.12061	0.004179	0.05698	0.14007	0.16341	0.11702	0.094303	0.097548	0.047052	0.052792	0.013478	0.0060238	0.00066059	0.0020565	0.0016305	0.17497	0.27624	0.20314	0.22984	0.10131	-0.11548	-0.14036	-0.086163	0.13594	0.13381	0.1358	0.14091	0.068843	0.097927	0.12801	0.075959	0.010243	0.095322	0.065488	0.13976	0.0053884	0.012969	0.052683	0.078877	-0.042356	-0.038764	-0.025346	-0.019918	1.916	241.5
0.015059	0.1746	0.25602	0.0857	0.27976	0.2913	0.38186	0.24428	0.20309	0.22223	0.10302	0.14758	0.02996	0.019052	0.021823	0.0099187	0.0055398	0.38186	0.22249	0.091451	-0.13104	0.055207	0.25012	0.31598	0.39584	0.48324	0.54966	0.375	0.13703	0.18693	0.19998	0.23056	0.03167	0.15505	0.027243	0.14095	0.095685	0.11803	0.078312	0.091658	0.11237	0.052191	0.080576	0.0039217	0.0081863	0.0046345	0.0011284	0.001466	0.20168	0.27567	0.20218	0.23552	-0.07236	-0.030891	-0.12011	0.13403	-0.12813	-0.066891	0.016532	0.071425	0.12953	-0.024751	0.047518	0.071941	-0.12386	-0.00026949	0.010755	0.11285	0.01241	0.053734	0.23393	0.12096	-0.042221	-0.019452	0.053371	-0.0016137	1.8921	293.5
0.019749	0.17173	0.25504	0.27282	0.075429	0.093964	0.25256	0.30893	0.34519	0.36368	0.41543	0.35472	0.34623	0.047887	0.026234	0.040216	0.045806	0.41543	0.37936	0.23109	-0.14827	0.064612	0.41327	0.49048	0.57818	0.66827	0.73309	0.23438	0.36564	1.2142	1.336	1.3991	0.13038	0.066311	0.095894	0.038285	0.045633	0.13449	0.1659	0.18605	0.20846	0.23874	0.17799	0.17343	0.023578	0.01335	0.020314	0.023067	0.16771	0.2755	0.25697	0.25616	-0.1356	0.12503	0.13136	0.12492	0.080657	0.071655	0.063244	0.059692	0.0067167	0.0047427	0.13915	0.14134	0.13457	0.12181	0.13084	0.13459	0.24754	0.013754	0.15295	0.14596	0.049105	-0.040267	0.0084723	-0.010425	1.8577	662
0.01386	0.21206	0.15317	0.10899	0.14481	0.18812	0.20396	0.21594	0.22893	0.13735	0.14005	0.13687	0.015784	0.0078653	0.0046645	0.0020398	0.0035065	0.22893	0.21139	0.14735	-0.064043	0.047004	0.24539	0.33044	0.44037	0.56728	0.65867	0.32031	0.094392	0.46544	0.59821	0.87752	0.050594	0.11284	0.076414	0.076786	0.11348	0.11817	0.11857	0.12955	0.08014	0.065229	0.05133	0.0053966	0.0015359	0.0014935	0.00056452	0.00096235	0.17356	0.24523	0.22492	0.22492	-0.14085	-0.13878	-0.12149	0.076029	-0.028431	-0.0012665	-0.0044084	0.016696	-0.006356	0.011634	0.13898	-0.13718	-0.06568	-0.069836	0.14126	0.077669	0.33919	0.017505	0.15984	0.15163	0.1122	-0.029843	0.010852	-0.0014149	1.8989	627
